Cost_ID,Date,Department,City,Cost_Type,Cost_Amount,Budget_Amount,Employee_ID,Approved_By,Cost_Center_Code,Fiscal_Quarter,Fiscal_Year,Is_Recurring,Notes,Currency
CST006115,2024-01-15,Marketing,Cairo,Rent,736.6,75661.16,E0088,MGR15,CC021,Q3,2021,True,Note_39,EUR
CST006116,2021-02-19,Finance,Aswan,Marketing,12110.15,28179.1,E0122,MGR9,CC024,Q4,2022,True,Note_95,EGP
CST006117,2023-02-12,HR,Tanta,Utilities,15771.37,6471.5,E0111,MGR15,CC019,Q3,2021,False,,EGP
CST006118,2023-09-21,Logistics,Luxor,Marketing,2096.47,1236.36,E0096,MGR17,CC026,Q3,2023,False,,USD
CST006119,2024-09-19,Customer Service,Alexandria,Maintenance,9063.55,15438.3,E0191,MGR10,CC029,Q3,2023,False,Note_56,EGP
CST006120,2022-03-28,Operations,Giza,Utilities,1441.35,7134.47,E0130,MGR5,CC028,Q3,2022,False,Note_54,USD
CST006121,2024-03-09,Marketing,Aswan,Utilities,24640.34,635.7,E0058,MGR14,CC023,Q1,2023,True,,EGP
CST006122,2024-10-06,Operations,Asyut,Maintenance,5241.35,2766.41,E0136,MGR20,CC003,Q1,2023,True,,EUR
CST006123,2021-09-28,Sales,Tanta,Insurance,13639.9,15116.1,E0176,MGR10,CC007,Q2,2023,False,Note_20,EGP
CST006124,2023-09-27,Operations,Luxor,COGS,3013.26,432.42,E0134,MGR2,CC029,Q2,2024,True,,
CST006125,2021-12-25,IT,Giza,Insurance,4580.2,36260.53,E0198,MGR15,CC006,Q2,2024,False,,EGP
CST006126,2022-04-08,Sales,Port Said,Maintenance,112682.91,1359.34,E0181,MGR2,CC010,Q4,2023,False,Note_100,EGP
CST006127,2021-10-23,HR,Giza,COGS,1593.87,4366.62,E0153,MGR4,CC009,Q1,2022,False,,USD
CST006128,2022-01-14,Operations,Cairo,Insurance,10067.3,12871.02,E0051,MGR6,CC020,Q1,2023,True,,EGP
CST006129,2024-10-03,Marketing,Port Said,COGS,2889.3,11177.93,E0062,MGR4,CC016,Q4,2024,False,,EGP
CST006130,2021-07-21,Operations,Aswan,Marketing,140658.24,8879.86,E0006,MGR3,CC030,Q1,2024,False,Note_14,EGP
CST006131,2022-10-11,Sales,Suez,Utilities,11980.64,11770.81,E0030,MGR6,CC027,Q2,2023,False,,EGP
CST006132,2021-06-23,Customer Service,Giza,Salaries,293154.77,3779.07,E0171,MGR16,CC010,Q1,2022,True,,EGP
CST006133,2021-04-07,Sales,Luxor,Depreciation,8834.62,145542.71,E0072,MGR11,CC030,Q1,2023,True,Note_17,EGP
CST006134,2023-05-26,Operations,Aswan,Insurance,7197.16,2022.85,E0063,MGR2,CC009,Q4,2024,True,,EGP
CST006135,2021-04-03,Marketing,Alexandria,Utilities,67707.29,170991.05,E0072,MGR3,CC028,Q1,2023,True,Note_39,EUR
CST006136,2021-10-29,IT,Suez,Depreciation,8286.73,45060.1,E0168,MGR11,CC012,Q1,2022,True,,EGP
CST006137,2022-10-04,Logistics,Asyut,Insurance,1283.44,17246.08,E0027,MGR3,CC013,Q1,2022,False,Note_1,USD
CST006138,2023-09-26,IT,Mansoura,COGS,23989.67,11160.44,E0098,MGR18,CC024,Q1,2024,True,,
CST006139,2023-11-11,Customer Service,Cairo,Marketing,1904.55,8935.05,E0110,MGR15,CC006,Q3,2022,False,,EGP
CST006140,2021-05-24,IT,Luxor,Salaries,10186.2,15167.45,E0072,MGR19,CC026,Q3,2021,True,Note_23,EGP
CST006141,2021-08-01,Marketing,Port Said,Depreciation,14105.22,158695.82,E0096,MGR1,CC029,Q1,2024,False,,EGP
CST006142,2024-10-14,Operations,Luxor,Utilities,6565.23,42051.94,E0018,MGR13,CC018,Q2,2023,True,Note_9,EGP
CST006143,2024-05-18,Logistics,Alexandria,Rent,2234.62,4646.43,E0040,MGR4,CC001,Q1,2022,False,Note_6,EGP
CST006144,2023-01-27,Operations,Mansoura,Insurance,33031.01,20379.1,E0018,MGR5,CC027,Q4,2023,True,,EGP
CST006145,2021-11-10,Finance,Luxor,Insurance,15747.9,93641.26,E0112,MGR12,CC019,Q3,2023,False,,EGP
CST006146,2021-06-13,Marketing,Aswan,Utilities,26145.3,2820.6,E0015,MGR11,CC015,Q4,2022,True,,EGP
CST006147,2023-10-11,Finance,Cairo,Rent,18160.41,2928.89,E0049,MGR18,CC025,Q1,2022,False,,EGP
CST006148,2024-05-09,Marketing,Aswan,Salaries,59278.37,13555.5,E0138,MGR11,CC025,Q2,2024,True,Note_61,EGP
CST006149,2023-01-13,HR,Port Said,COGS,258968.53,2409.4,E0133,MGR7,CC012,Q2,2023,True,,EGP
CST006150,2024-08-25,Finance,Aswan,Rent,519.97,9168.06,E0132,MGR20,CC010,Q4,2022,False,Note_38,USD
CST006151,2024-09-03,Sales,Port Said,Insurance,870.77,4852.21,E0009,MGR2,CC003,Q4,2022,False,Note_6,EGP
CST006152,2024-05-25,IT,Alexandria,COGS,18231.15,2671.28,E0171,MGR17,CC010,Q4,2022,True,,USD
CST006153,2022-04-22,Operations,Mansoura,Maintenance,9984.41,5691.62,E0130,MGR13,CC016,Q3,2022,True,,EGP
CST006154,2024-12-04,Sales,Luxor,Utilities,12441.11,2112.88,E0086,MGR6,CC003,Q4,2022,True,,EUR
CST006155,2023-04-17,Marketing,Cairo,Rent,4143.5,926.72,E0015,MGR8,CC011,Q2,2022,False,,EGP
CST006156,2023-04-02,Operations,Alexandria,Insurance,5110.09,29166.65,E0149,MGR14,CC005,Q2,2022,True,,EGP
CST006157,2021-01-22,Sales,Port Said,Utilities,12559.52,25658.87,E0062,MGR15,CC006,Q4,2022,True,Note_40,EGP
CST006158,2023-07-10,IT,Alexandria,Maintenance,6694.31,829.55,E0045,MGR4,CC002,Q1,2021,True,,EGP
CST006159,2021-10-06,Operations,Suez,Utilities,227307.54,2576.01,E0195,MGR9,CC029,Q1,2023,False,Note_24,USD
CST006160,2021-06-21,Customer Service,Tanta,Salaries,941.81,4288.81,E0076,MGR16,CC018,Q3,2022,True,Note_76,USD
CST006161,2022-09-21,Operations,Luxor,Rent,79051.5,13850.56,E0014,MGR1,CC009,Q4,2022,True,,EGP
CST006162,2023-01-22,HR,Giza,Depreciation,1733.99,42052.9,E0139,MGR7,CC009,Q4,2022,False,,EGP
CST006163,2024-07-15,Operations,Alexandria,Depreciation,5437.84,2161.33,E0022,MGR4,CC029,Q1,2022,True,Note_13,EGP
CST006164,2021-11-08,Finance,Suez,Utilities,920.6,119206.9,E0200,MGR16,CC016,Q2,2021,True,,EGP
CST006165,2023-12-17,Finance,Suez,Insurance,3592.91,17817.67,E0162,MGR12,CC021,Q3,2021,True,,EGP
CST006166,2024-08-06,Operations,Cairo,Marketing,4359.87,9976.04,E0175,MGR14,CC029,Q2,2022,False,Note_71,EGP
CST006167,2023-05-01,Finance,Tanta,Maintenance,47089.28,6597.5,E0040,MGR20,CC030,Q2,2023,False,,EGP
CST006168,2021-06-14,Operations,Suez,Utilities,3455.95,3657.75,E0076,MGR6,CC009,Q3,2024,False,Note_31,EUR
CST006169,2022-06-05,Marketing,Giza,Rent,35944.51,12512.4,E0078,MGR13,CC028,Q3,2021,True,,EGP
CST006170,2023-01-05,IT,Suez,Rent,31378.64,1421.56,E0145,MGR3,CC027,Q2,2021,False,Note_89,EGP
CST006171,2021-12-02,Logistics,Alexandria,Maintenance,-25248.06,8461.89,E0102,MGR4,CC012,Q4,2024,False,Note_36,EGP
CST006172,2022-06-16,Finance,Cairo,Marketing,2736.72,6365.01,E0108,MGR12,CC017,Q1,2023,True,,EGP
CST006173,2023-12-09,Marketing,Aswan,Maintenance,2332.56,11637.27,E0161,MGR14,CC003,Q1,2021,False,,
CST006174,2024-09-26,Operations,Cairo,Insurance,21436.76,12461.15,E0184,MGR15,CC030,Q4,2023,True,,EGP
CST006175,2024-07-24,Sales,Port Said,Salaries,3166.57,2196.03,E0101,MGR2,CC016,Q1,2023,True,Note_49,USD
CST006176,2021-02-05,Marketing,Asyut,Rent,8280.99,11539.84,E0200,MGR11,CC004,Q3,2021,True,,USD
CST006177,2021-09-05,Finance,Cairo,Marketing,23164.63,23697.25,E0066,MGR15,CC026,Q2,2024,True,,EGP
CST006178,2022-10-27,Finance,Luxor,Salaries,36876.58,11147.13,E0101,MGR4,CC019,Q1,2023,True,,EGP
CST006179,2024-01-05,Logistics,Asyut,Maintenance,5366.23,14494.95,E0180,MGR9,CC019,Q4,2021,True,Note_40,EUR
CST006180,2022-02-27,Logistics,Port Said,Salaries,15156.09,103094.56,E0082,MGR15,CC010,Q3,2022,True,,EGP
CST006181,2023-07-27,IT,Aswan,Rent,19279.17,7906.04,E0099,MGR4,CC004,Q2,2024,False,Note_61,EGP
CST006182,2023-10-13,Sales,Cairo,Maintenance,8372.95,256.05,E0074,MGR2,CC008,Q4,2024,False,,EGP
CST006183,2023-12-15,HR,Alexandria,Utilities,7485.56,38452.16,E0129,MGR6,CC005,Q4,2023,False,Note_56,USD
CST006184,2021-05-14,Sales,Port Said,Utilities,25878.97,25413.24,E0028,MGR12,CC028,Q2,2021,False,,
CST006185,2024-03-08,Customer Service,Luxor,Marketing,8666.18,2902.15,E0004,MGR2,CC011,Q2,2023,True,Note_27,EUR
CST006186,2024-01-19,IT,Tanta,Insurance,2932.86,13465.58,E0185,MGR18,CC025,Q2,2022,False,,USD
CST006187,2024-04-14,Finance,Asyut,COGS,99103.18,8862.32,E0107,MGR18,CC022,Q1,2023,False,Note_47,EGP
CST006188,2024-10-18,Customer Service,Alexandria,Marketing,12702.52,24212.35,E0033,MGR14,CC021,Q2,2023,True,Note_51,EGP
CST006189,2021-06-25,HR,Suez,Marketing,13597.61,14555.58,E0189,MGR5,CC005,Q1,2021,True,,
CST006190,2024-01-05,Logistics,Luxor,Salaries,15846.92,91246.72,E0032,MGR1,CC002,Q3,2021,False,,EUR
CST006191,2021-06-13,Customer Service,Luxor,Salaries,5124.79,34366.76,E0100,MGR6,CC026,Q3,2024,False,,EGP
CST006192,2021-01-03,Sales,Aswan,Insurance,5735.19,2565.57,E0071,MGR14,CC018,Q3,2024,True,Note_89,EGP
CST006193,2021-01-26,Marketing,Cairo,Maintenance,11375.95,10022.55,E0051,MGR18,CC011,Q2,2022,True,Note_33,EGP
CST006194,2021-01-08,Logistics,Cairo,COGS,7449.1,20439.09,E0010,MGR10,CC030,Q1,2024,False,,EGP
CST006195,2021-06-15,Marketing,Tanta,Marketing,24740.68,2977.28,E0003,MGR13,CC016,Q1,2021,False,Note_40,EGP
CST006196,2021-10-15,Finance,Port Said,Maintenance,3774.19,10893.97,E0012,MGR17,CC011,Q1,2022,False,Note_33,EGP
CST006197,2024-08-02,Marketing,Cairo,Utilities,2161.44,78341.14,E0063,MGR12,CC025,Q3,2021,True,,EGP
CST006198,2024-02-10,Finance,Luxor,Maintenance,16772.37,7577.08,E0057,MGR2,CC029,Q3,2023,True,,EUR
CST006199,2023-09-24,Sales,Cairo,Insurance,1958.33,7752.54,E0057,MGR7,CC023,Q3,2021,False,,EGP
CST006200,2024-01-05,IT,Alexandria,Insurance,20468.3,14749.29,E0141,MGR13,CC007,Q4,2023,True,,EGP
CST006201,2021-09-09,HR,Aswan,COGS,425.12,1440.12,E0097,MGR18,CC005,Q2,2021,True,,USD
CST006202,2024-04-25,Logistics,Giza,Depreciation,20060.54,9491.25,E0057,MGR20,CC017,Q3,2024,True,,EGP
CST006203,2022-10-22,Finance,Mansoura,Maintenance,15247.49,9022.99,E0184,MGR7,CC009,Q1,2021,True,Note_82,EGP
CST006204,2021-03-15,Customer Service,Alexandria,Utilities,15431.46,21285.31,E0018,MGR12,CC022,Q1,2024,True,,EGP
CST006205,2022-11-01,HR,Port Said,Utilities,25514.8,59499.04,E0127,MGR1,CC021,Q4,2023,True,Note_66,EGP
CST006206,2024-10-16,Sales,Alexandria,Salaries,451.86,9313.08,E0146,MGR6,CC027,Q1,2024,True,,EGP
CST006207,2021-07-08,Marketing,Suez,Rent,2029.59,18996.88,E0008,MGR11,CC019,Q1,2021,True,Note_82,EUR
CST006208,2022-10-14,Marketing,Giza,Salaries,12838.87,13088.8,E0016,MGR5,CC013,Q1,2024,False,Note_85,EGP
CST006209,2021-11-05,Sales,Mansoura,Utilities,98.3,1927.58,E0122,MGR9,CC015,Q4,2022,True,,EGP
CST006210,2022-10-03,Sales,Port Said,Marketing,49059.59,3090.03,E0180,MGR10,CC028,Q1,2023,True,Note_63,EGP
CST006211,2021-04-11,IT,Giza,Marketing,10701.4,15058.04,E0041,MGR17,CC009,Q2,2021,False,,EGP
CST006212,2021-04-06,Finance,Aswan,Marketing,185153.45,986.31,E0081,MGR1,CC029,Q2,2023,True,,EGP
CST006213,2023-10-24,IT,Mansoura,Rent,6156.76,20112.76,E0041,MGR4,CC011,Q3,2023,True,,EGP
CST006214,2022-10-17,Logistics,Suez,Marketing,10358.29,448.1,E0124,MGR12,CC030,Q2,2023,True,Note_11,EGP
CST006215,2023-03-09,Finance,Cairo,Marketing,6475.04,7323.05,E0151,MGR20,CC022,Q2,2021,True,,EGP
CST006216,2022-12-23,Finance,Mansoura,Rent,1988.82,815.23,E0113,MGR9,CC022,Q2,2022,True,,EUR
CST006217,2023-09-25,Customer Service,Giza,Salaries,3226.77,32702.97,E0019,MGR3,CC008,Q4,2024,False,Note_90,EGP
CST006218,2024-05-31,Operations,Luxor,COGS,9837.35,11830.52,E0169,MGR11,CC030,Q2,2023,True,Note_24,EGP
CST006219,2023-08-12,Logistics,Suez,COGS,2202.95,3514.76,E0055,MGR10,CC016,Q2,2021,True,Note_50,EGP
CST006220,2022-10-11,Operations,Asyut,COGS,1049.08,5301.88,E0149,MGR13,CC009,Q3,2024,True,,EGP
CST006221,2022-06-27,Marketing,Cairo,Marketing,12579.7,4976.34,E0114,MGR7,CC004,Q2,2021,False,,EGP
CST006222,2022-01-15,Logistics,Tanta,Depreciation,10065.42,1649.29,E0164,MGR15,CC009,Q2,2022,False,,EGP
CST006223,2024-01-09,IT,Port Said,Salaries,12683.73,22294.61,E0036,MGR15,CC011,Q2,2021,True,,EUR
CST006224,2023-04-28,Operations,Aswan,Maintenance,18006.77,4041.96,E0035,MGR16,CC001,Q2,2022,True,,EGP
CST006225,2021-01-23,HR,Alexandria,Depreciation,979.07,14748.28,E0155,MGR11,CC013,Q4,2022,True,,EGP
CST006226,2022-03-28,HR,Luxor,Depreciation,43556.54,4352.09,E0054,MGR10,CC002,Q4,2022,False,Note_1,EGP
CST006227,2024-08-11,Finance,Tanta,Depreciation,5567.41,3544.71,E0152,MGR7,CC008,Q4,2024,True,,EGP
CST006228,2024-10-12,Marketing,Luxor,Maintenance,966.22,6836.68,E0033,MGR5,CC003,Q2,2023,True,,EGP
CST006229,2024-05-02,Marketing,Suez,Rent,1221.28,1629.7,E0116,MGR16,CC010,Q2,2021,False,,EGP
CST006230,2024-01-08,Operations,Luxor,Maintenance,1008.83,26186.52,E0189,MGR4,CC030,Q4,2024,False,,EGP
CST006231,2023-01-13,Logistics,Cairo,Depreciation,3775.44,47813.57,E0058,MGR10,CC006,Q3,2023,True,,EGP
CST006232,2024-02-23,Logistics,Suez,Salaries,16260.29,4124.32,E0034,MGR1,CC027,Q3,2022,False,Note_41,EGP
CST006233,2023-03-01,Sales,Port Said,Salaries,38782.2,2866.2,E0140,MGR16,CC007,Q1,2023,True,,EGP
CST006234,2023-09-24,Marketing,Alexandria,Depreciation,14590.14,35125.63,E0011,MGR17,CC010,Q3,2023,True,,EGP
CST006235,2021-11-04,Logistics,Port Said,Rent,17199.15,1271.66,E0126,MGR6,CC030,Q3,2022,True,Note_60,EGP
CST006236,2023-03-14,Marketing,Luxor,Insurance,76838.03,5528.72,E0131,MGR3,CC002,Q2,2023,False,,EGP
CST006237,2024-05-04,Operations,Asyut,COGS,12902.89,3162.27,E0153,MGR8,CC015,Q2,2024,True,,EUR
CST006238,2022-01-23,Customer Service,Giza,Insurance,9056.62,1385.71,E0147,MGR10,CC004,Q3,2024,False,,EGP
CST006239,2021-01-20,HR,Cairo,Marketing,5472.92,19372.02,E0111,MGR18,CC013,Q1,2024,False,,EGP
CST006240,2024-06-22,Sales,Alexandria,Insurance,577.33,17561.51,E0129,MGR5,CC029,Q1,2024,False,,EGP
CST006241,2023-10-21,HR,Aswan,Depreciation,75541.61,8700.83,E0039,MGR18,CC020,Q3,2022,True,,EGP
CST006242,2021-07-31,Operations,Suez,Maintenance,24061.57,18130.41,E0063,MGR18,CC022,Q1,2021,False,,EGP
CST006243,2021-03-20,IT,Tanta,Utilities,11715.14,612.13,E0025,MGR6,CC005,Q1,2024,True,,EGP
CST006244,2023-04-29,Logistics,Aswan,Insurance,26525.31,80045.11,E0107,MGR1,CC026,Q3,2024,True,,EGP
CST006245,2024-04-25,HR,Alexandria,Maintenance,936.16,3934.22,E0121,MGR3,CC014,Q1,2024,True,,USD
CST006246,2024-01-04,Finance,Suez,Utilities,52888.78,5676.92,E0100,MGR9,CC007,Q1,2024,False,,EGP
CST006247,2021-01-27,Sales,Suez,Utilities,18656.41,11741.13,E0016,MGR3,CC005,Q2,2024,False,Note_54,EGP
CST006248,2021-08-22,Customer Service,Suez,Marketing,30762.58,969.14,E0128,MGR5,CC010,Q3,2023,True,,EGP
CST006249,2024-05-20,HR,Aswan,Marketing,10914.19,3547.91,E0068,MGR12,CC019,Q2,2023,True,,EGP
CST006250,2022-09-02,IT,Cairo,Rent,6112.46,25507.79,E0194,MGR15,CC012,Q2,2023,False,,EGP
CST006251,2024-03-22,Marketing,Tanta,Maintenance,61037.26,6009.8,E0153,MGR10,CC011,Q1,2023,False,,EGP
CST006252,2021-08-03,Sales,Luxor,Utilities,1503.24,3955.85,E0105,MGR17,CC014,Q3,2023,True,,EGP
CST006253,2021-03-25,Operations,Alexandria,Depreciation,1880.46,17204.62,E0101,MGR13,CC011,Q2,2023,True,Note_73,USD
CST006254,2022-05-27,IT,Aswan,Depreciation,10040.51,68504.48,E0001,MGR3,CC023,Q4,2022,False,Note_95,EGP
CST006255,2023-03-29,Customer Service,Aswan,Rent,6074.18,22696.92,E0170,MGR14,CC003,Q3,2022,True,Note_91,EGP
CST006256,2023-12-05,Finance,Suez,Depreciation,82.35,2853.32,E0021,MGR2,CC001,Q2,2024,True,,
CST006257,2024-09-06,HR,Giza,Salaries,-10727.2,6958.73,E0068,MGR3,CC010,Q4,2021,False,,EUR
CST006258,2024-11-08,IT,Alexandria,Marketing,0.0,6542.68,E0153,MGR18,CC010,Q1,2024,True,Note_3,EGP
CST006259,2024-01-26,Sales,Tanta,Maintenance,9411.09,11357.58,E0039,MGR10,CC003,Q2,2022,True,,EGP
CST006260,2022-08-22,Logistics,Mansoura,Maintenance,5573.05,3408.52,E0123,MGR15,CC013,Q3,2024,True,,USD
CST006261,2022-04-17,Customer Service,Mansoura,Marketing,13961.39,2094.5,E0049,MGR3,CC010,Q1,2021,True,,EGP
CST006262,2021-04-07,Operations,Asyut,Maintenance,11607.8,10211.43,E0162,MGR12,CC010,Q2,2021,False,,EGP
CST006263,2023-12-22,Finance,Port Said,Utilities,13721.39,9036.37,E0040,MGR1,CC025,Q3,2022,True,Note_58,EGP
CST006264,2021-01-15,Finance,Port Said,Marketing,1206.18,79409.72,E0123,MGR18,CC010,Q1,2024,True,Note_26,EGP
CST006265,2024-01-12,Marketing,Alexandria,Rent,1396.69,2004.6,E0048,MGR5,CC018,Q4,2024,True,,EGP
CST006266,2021-03-01,HR,Alexandria,Insurance,10117.7,44298.0,E0088,MGR11,CC020,Q4,2023,True,,EUR
CST006267,2021-03-16,Customer Service,Alexandria,Depreciation,7713.89,30632.36,E0085,MGR8,CC015,Q3,2021,False,,EGP
CST006268,2024-04-27,HR,Asyut,Insurance,4187.03,20359.49,E0199,MGR9,CC027,Q1,2023,True,,EGP
CST006269,2022-02-06,Logistics,Alexandria,Insurance,2057.87,2881.55,E0050,MGR8,CC015,Q4,2021,False,,EGP
CST006270,2022-04-15,Finance,Asyut,Depreciation,7062.17,1903.2,E0080,MGR5,CC014,Q1,2021,True,,EGP
CST006271,2024-01-26,Customer Service,Suez,Insurance,14112.54,6987.93,E0149,MGR11,CC011,Q2,2021,False,,EGP
CST006272,2022-12-17,HR,Tanta,Salaries,0.0,5815.15,E0085,MGR1,CC028,Q2,2024,True,,
CST006273,2021-11-21,Sales,Luxor,Depreciation,24015.14,1158.07,E0098,MGR1,CC011,Q2,2023,True,Note_84,USD
CST006274,2022-04-28,Customer Service,Giza,Salaries,1303.84,3338.01,E0006,MGR19,CC011,Q2,2021,True,,USD
CST006275,2021-12-05,Logistics,Luxor,Insurance,211.2,9194.86,E0154,MGR4,CC006,Q1,2023,True,,EGP
CST006276,2022-02-19,Finance,Port Said,Marketing,2496.64,8625.05,E0010,MGR3,CC017,Q1,2024,False,,
CST006277,2023-11-01,Finance,Port Said,Depreciation,45197.92,9085.24,E0145,MGR20,CC021,Q4,2023,False,,EGP
CST006278,2022-07-04,Sales,Luxor,Marketing,21483.53,24792.18,E0065,MGR11,CC013,Q4,2023,True,Note_98,EGP
CST006279,2022-04-13,Customer Service,Mansoura,Maintenance,46592.49,8076.79,E0031,MGR9,CC025,Q2,2023,True,Note_11,EGP
CST006280,2021-05-19,Marketing,Asyut,Salaries,15059.94,2474.15,E0070,MGR17,CC005,Q4,2022,True,,EGP
CST006281,2024-04-06,Marketing,Giza,Maintenance,86674.03,390.47,E0037,MGR19,CC016,Q3,2024,True,Note_83,EGP
CST006282,2023-05-04,HR,Aswan,COGS,7931.48,65314.55,E0022,MGR8,CC012,Q4,2022,False,,USD
CST006283,2022-02-08,HR,Mansoura,COGS,26267.72,16324.45,E0132,MGR18,CC003,Q3,2021,True,,EGP
CST006284,2022-03-26,Sales,Aswan,COGS,7347.56,1129.69,E0183,MGR9,CC015,Q3,2023,True,,EGP
CST006285,2023-03-10,Customer Service,Asyut,Depreciation,14509.94,14228.15,E0080,MGR9,CC026,Q1,2022,True,,EGP
CST006286,2022-02-27,Finance,Mansoura,Depreciation,4221.07,2735.0,E0200,MGR1,CC023,Q3,2022,True,,EGP
CST006287,2021-05-29,Customer Service,Cairo,Rent,4378.86,15242.22,E0156,MGR12,CC029,Q2,2023,True,,EGP
CST006288,2024-06-14,HR,Tanta,Salaries,4274.33,26519.59,E0101,MGR20,CC011,Q3,2024,True,,USD
CST006289,2024-12-31,HR,Suez,Marketing,1039.7,15272.53,E0041,MGR16,CC029,Q4,2021,False,Note_37,EGP
CST006290,2024-12-27,Finance,Suez,COGS,28010.7,15948.73,E0150,MGR9,CC012,Q3,2023,True,,USD
CST006291,2024-04-23,Finance,Asyut,Salaries,49471.39,17734.16,E0110,MGR13,CC018,Q1,2023,True,,EGP
CST006292,2023-11-02,Sales,Asyut,Marketing,984.67,3904.22,E0076,MGR19,CC011,Q1,2021,True,,EGP
CST006293,2021-11-28,Finance,Giza,Salaries,2608.35,2140.35,E0105,MGR11,CC008,Q1,2021,False,,EGP
CST006294,2023-05-18,Operations,Asyut,Marketing,8836.82,1680.75,E0042,MGR19,CC027,Q4,2022,True,Note_11,USD
CST006295,2022-05-28,Logistics,Aswan,Rent,6474.37,9814.35,E0002,MGR8,CC004,Q4,2023,True,Note_98,USD
CST006296,2022-09-26,Logistics,Aswan,Depreciation,5996.08,11725.84,E0127,MGR18,CC027,Q1,2022,True,,EGP
CST006297,2021-04-30,Marketing,Tanta,Insurance,5840.05,76879.86,E0068,MGR17,CC016,Q1,2021,True,,EGP
CST006298,2024-02-19,Operations,Suez,Marketing,10745.01,19206.27,E0160,MGR13,CC023,Q2,2021,False,,EUR
CST006299,2023-06-28,HR,Tanta,Depreciation,1655.3,515.34,E0190,MGR10,CC029,Q4,2023,True,,EGP
CST006300,2021-12-28,Sales,Tanta,Utilities,45104.41,28667.67,E0195,MGR9,CC005,Q3,2021,False,,EGP
CST006301,2022-10-23,IT,Luxor,COGS,1257.4,5381.6,E0178,MGR5,CC001,Q4,2021,True,,EGP
CST006302,2021-08-20,Sales,Luxor,Depreciation,2262.3,26500.56,E0144,MGR7,CC011,Q1,2021,False,,EGP
CST006303,2024-11-25,Finance,Suez,Insurance,1799.3,938.6,E0161,MGR15,CC030,Q2,2024,True,Note_26,EUR
CST006304,2022-09-08,HR,Mansoura,COGS,4905.73,11369.54,E0019,MGR12,CC012,Q3,2022,False,,EGP
CST006305,2022-03-17,Marketing,Cairo,COGS,77283.94,4707.6,E0047,MGR7,CC021,Q2,2023,False,,EGP
CST006306,2023-03-10,Operations,Cairo,Insurance,14605.86,16667.35,E0198,MGR3,CC025,Q4,2023,False,,EGP
CST006307,2021-10-08,Sales,Cairo,Maintenance,8350.98,24817.34,E0051,MGR5,CC010,Q4,2022,True,Note_98,EGP
CST006308,2023-10-29,Sales,Alexandria,Depreciation,10505.22,11630.94,E0004,MGR3,CC002,Q2,2024,False,,USD
CST006309,2021-01-13,HR,Tanta,Salaries,1317.65,404997.63,E0177,MGR3,CC023,Q2,2023,False,,EGP
CST006310,2022-05-24,Logistics,Mansoura,Rent,793.07,19908.37,E0038,MGR9,CC029,Q4,2024,False,,EGP
CST006311,2023-03-03,Sales,Alexandria,Depreciation,481694.2,71412.86,E0108,MGR18,CC004,Q2,2022,True,,EGP
CST006312,2022-02-26,Operations,Mansoura,Depreciation,2252.3,10606.53,E0160,MGR19,CC007,Q4,2023,False,Note_32,
CST006313,2023-12-06,Sales,Giza,Rent,21240.49,15404.45,E0178,MGR7,CC009,Q1,2022,False,,EGP
CST006314,2023-06-03,Marketing,Cairo,Marketing,1092.1,6175.0,E0169,MGR18,CC027,Q1,2021,True,Note_66,EGP
CST006315,2024-09-01,IT,Cairo,Salaries,8939.9,15263.24,E0099,MGR6,CC007,Q2,2021,True,Note_14,EUR
CST006316,2024-07-20,Marketing,Giza,COGS,11599.28,17521.67,E0139,MGR7,CC011,Q2,2023,True,,EGP
CST006317,2022-02-11,Operations,Suez,Utilities,13004.26,3261.88,E0196,MGR4,CC027,Q1,2023,True,,EUR
CST006318,2024-05-04,Finance,Giza,Maintenance,17413.45,28079.77,E0072,MGR14,CC028,Q1,2024,False,Note_56,EGP
CST006319,2023-05-09,Operations,Tanta,Marketing,61349.81,19125.22,E0124,MGR5,CC030,Q1,2022,True,,EGP
CST006320,2022-08-06,Sales,Luxor,COGS,4976.08,1377.58,E0126,MGR11,CC004,Q2,2023,True,,USD
CST006321,2023-06-29,Operations,Giza,Insurance,191.93,25676.18,E0032,MGR10,CC017,Q4,2024,False,,EGP
CST006322,2022-03-11,Logistics,Port Said,Depreciation,12270.45,4025.24,E0095,MGR4,CC029,Q3,2021,True,,EGP
CST006323,2024-03-09,HR,Asyut,Insurance,9458.57,1368.03,E0169,MGR19,CC018,Q3,2023,True,Note_30,EUR
CST006324,2022-04-15,Logistics,Giza,Marketing,0.0,38926.27,E0135,MGR17,CC019,Q4,2024,True,,USD
CST006325,2022-07-06,Customer Service,Alexandria,Depreciation,17084.94,20176.35,E0058,MGR11,CC015,Q2,2023,False,Note_48,EGP
CST006326,2022-01-18,Marketing,Mansoura,Insurance,70614.45,2506.53,E0177,MGR5,CC003,Q3,2023,True,Note_7,EGP
CST006327,2023-03-31,IT,Alexandria,Maintenance,4006.76,13582.44,E0045,MGR9,CC019,Q2,2023,False,Note_53,EGP
CST006328,2023-04-10,Marketing,Cairo,Depreciation,29792.83,7783.0,E0145,MGR20,CC021,Q1,2024,False,,EGP
CST006329,2023-02-05,HR,Port Said,COGS,594.01,10945.38,E0173,MGR19,CC030,Q4,2021,False,,USD
CST006330,2024-06-03,Customer Service,Tanta,COGS,11692.47,1600.87,E0090,MGR5,CC007,Q2,2024,False,Note_92,EGP
