Customer_ID,Customer_Name,City,Region,Segment,Credit_Limit,Outstanding_Balance,Payment_Terms_Days,Registration_Date,Account_Status,Tax_ID,Industry,Annual_Revenue_EGP,Contact_Email,Assigned_Rep
C06838,Customer_6838,Giza,North,Government,500000,190820,30,2022-11-09,Active,TAX6071951,Education,569063.0,contact6837@company6837.com,E0197
C06839,Customer_6839,Suez,South,SME,250000,270991,30,2023-07-30,Active,TAX9975594,Manufacturing,3633658.0,contact6838@company6838.com,E0044
C06840,Customer_6840,Port Said,Central,Retail,100000,119102,60,2021-12-23,Active,TAX6990671,Real Estate,1806203.0,contact6839@company6839.com,E0107
C06841,Customer_6841,Tanta,South,Retail,500000,110458,45,2022-09-15,Inactive,TAX3275191,Technology,208456.0,contact6840@company6840.com,E0118
C06842,Customer_6842,Port Said,West,SME,500000,161935,90,2024-12-29,Active,TAX3244721,Food & Beverage,3489194.0,contact6841@company6841.com,E0001
C06843,Customer_6843,Luxor,West,Enterprise,1000000,133725,45,2021-06-06,Active,TAX2908009,Real Estate,1608854.0,contact6842@company6842.com,E0066
C06844,Customer_6844,Giza,South,SME,500000,277538,30,2022-01-06,Active,TAX6023394,Retail,107375.0,contact6843@company6843.com,E0038
C06845,Customer_6845,Giza,Central,SME,1000000,10611,90,2024-02-15,Active,TAX9039847,Education,2077719.0,contact6844@company6844.com,E0106
C06846,Customer_6846,Luxor,South,Enterprise,250000,297600,30,2021-10-01,Active,TAX8902544,Manufacturing,305579.0,contact6845@company6845.com,E0048
C06847,Customer_6847,Port Said,South,Enterprise,100000,189214,45,2021-08-06,Active,TAX7322160,Real Estate,6930946.0,contact6846@company6846.com,E0171
C06848,Customer_6848,Luxor,South,Retail,50000,34301,30,2022-10-02,Suspended,TAX6697562,Real Estate,13270037.0,,E0182
C06849,Customer_6849,Tanta,South,Retail,500000,166698,60,2023-02-03,Active,TAX5491476,Technology,1465827.0,contact6848@company6848.com,E0103
C06850,Customer_6850,Port Said,West,SME,1000000,273011,90,2023-02-06,Active,TAX1930969,Healthcare,5921687.0,contact6849@company6849.com,E0038
C06851,Customer_6851,Mansoura,East,Government,250000,104498,60,2021-07-30,Active,TAX3185077,Food & Beverage,8234042.0,,E0138
C06852,Customer_6852,Suez,East,SME,250000,275419,30,2022-06-05,Active,TAX9122473,Real Estate,1538773.0,contact6851@company6851.com,E0188
C06853,Customer_6853,Suez,Central,SME,1000000,121603,45,2024-02-18,Active,TAX2670206,Food & Beverage,7566371.0,contact6852@company6852.com,E0073
C06854,Customer_6854,Alexandria,North,Retail,50000,4901,60,2024-05-17,Active,TAX4983871,Retail,573346.0,contact6853@company6853.com,E0117
C06855,Customer_6855,Suez,West,Retail,500000,299998,90,2024-12-12,Active,,Food & Beverage,119660.0,contact6854@company6854.com,E0041
C06856,Customer_6856,Tanta,West,SME,50000,148097,30,2022-09-14,Active,TAX4290162,Food & Beverage,1940088.0,contact6855@company6855.com,E0004
C06857,Customer_6857,Suez,East,SME,250000,286402,90,2023-06-12,Active,TAX3125868,Education,294369.0,contact6856@company6856.com,E0048
C06858,Customer_6858,Aswan,South,SME,500000,210944,30,2023-08-14,Active,TAX3314459,Real Estate,155527.0,,E0001
C06859,Customer_6859,Aswan,West,Retail,250000,51041,90,2024-01-17,Active,TAX4654045,Education,1381855.0,contact6858@company6858.com,E0156
C06860,Customer_6860,Cairo,South,Government,1000000,118779,90,2023-06-04,Inactive,TAX1956339,Healthcare,1193242.0,contact6859@company6859.com,E0036
C06861,Customer_6861,Suez,North,Retail,100000,192953,90,2021-07-18,Active,TAX1184055,Manufacturing,611378.0,contact6860@company6860.com,E0078
C06862,Customer_6862,Tanta,East,SME,50000,5469,60,2022-07-01,Active,TAX4987193,Real Estate,396673.0,contact6861@company6861.com,E0198
C06863,Customer_6863,Tanta,West,Retail,100000,268241,30,2021-03-20,Active,TAX5888574,Healthcare,405597.0,contact6862@company6862.com,E0119
C06864,Customer_6864,Aswan,North,SME,1000000,42637,45,2023-09-02,Inactive,TAX7418605,Manufacturing,2167113.0,contact6863@company6863.com,E0055
C06865,Customer_6865,Cairo,North,SME,50000,273317,30,2023-01-07,Active,TAX6746261,Education,365302.0,contact6864@company6864.com,E0091
C06866,Customer_6866,Alexandria,West,SME,250000,219055,45,2024-06-04,Active,TAX8390280,Food & Beverage,528168.0,contact6865@company6865.com,E0163
C06867,Customer_6867,Cairo,Central,Retail,1000000,14578,45,2024-11-02,Active,TAX7940836,Technology,608249.0,contact6866@company6866.com,E0045
C06868,Customer_6868,Port Said,South,Enterprise,1000000,65186,45,2022-01-30,Active,TAX2290062,Technology,23385314.0,contact6867@company6867.com,E0119
C06869,Customer_6869,Giza,West,Retail,500000,156251,45,2022-04-04,,TAX3052517,Education,1331750.0,contact6868@company6868.com,E0139
C06870,Customer_6870,Alexandria,Central,Retail,100000,203311,45,2023-06-15,Active,TAX6789071,Food & Beverage,215685.0,contact6869@company6869.com,E0116
C06871,Customer_6871,Cairo,North,Retail,100000,125678,45,2022-10-25,Active,TAX8460686,Technology,380563.0,contact6870@company6870.com,E0171
C06872,Customer_6872,Suez,East,SME,50000,114130,60,2024-10-05,Active,TAX8667727,Technology,26811649.0,contact6871@company6871.com,E0038
C06873,Customer_6873,Giza,Central,Retail,500000,21759,45,2021-02-17,Active,TAX5594970,Education,412359.0,contact6872@company6872.com,E0018
C06874,Customer_6874,Alexandria,North,Enterprise,50000,188224,45,2021-12-28,Active,TAX6374692,Healthcare,1697372.0,contact6873@company6873.com,E0163
C06875,Customer_6875,Suez,Central,Retail,500000,101467,90,2024-03-13,Inactive,TAX9736814,Food & Beverage,3882796.0,contact6874@company6874.com,E0060
C06876,Customer_6876,Tanta,North,Retail,500000,136240,90,2023-07-26,Active,TAX5577390,Real Estate,146282.0,contact6875@company6875.com,E0001
C06877,Customer_6877,Asyut,Central,Retail,500000,215700,90,2021-09-04,Active,TAX8831996,Food & Beverage,2085160.0,contact6876@company6876.com,E0060
C06878,Customer_6878,Giza,Central,Retail,500000,79927,90,2023-06-13,,TAX2183510,Food & Beverage,2196002.0,contact6877@company6877.com,E0142
C06879,Customer_6879,Cairo,Central,Retail,50000,134283,30,2021-12-21,Active,TAX4966973,Technology,4752536.0,contact6878@company6878.com,E0097
C06880,Customer_6880,Luxor,Central,Enterprise,500000,240041,30,2021-08-02,Active,TAX6444214,Education,5060431.0,contact6879@company6879.com,E0166
C06881,Customer_6881,Tanta,Central,Enterprise,100000,55119,60,2024-01-17,Active,TAX3730337,Healthcare,1252424.0,contact6880@company6880.com,E0106
C06882,Customer_6882,Luxor,South,Retail,100000,85102,90,2022-02-09,Active,TAX7988221,Healthcare,216239.0,contact6881@company6881.com,E0054
C06883,Customer_6883,Suez,East,Enterprise,250000,235723,60,2022-07-22,Suspended,TAX1789007,Technology,2105862.0,,E0173
C06884,Customer_6884,Alexandria,Central,Government,500000,263480,30,2023-08-09,,TAX5053950,Healthcare,2584435.0,contact6883@company6883.com,E0076
C06885,Customer_6885,Suez,Central,Retail,100000,187348,90,2022-06-24,Active,,Food & Beverage,1299611.0,contact6884@company6884.com,E0163
C06886,Customer_6886,Alexandria,South,Retail,1000000,110672,90,2023-07-29,Active,TAX2834863,Real Estate,247722.0,contact6885@company6885.com,E0156
C06887,Customer_6887,Mansoura,North,Retail,50000,125593,60,2021-01-19,Active,TAX8458907,Education,627557.0,contact6886@company6886.com,E0068
C06888,Customer_6888,Giza,South,Retail,1000000,171187,45,2022-08-23,Inactive,TAX8375565,Technology,439754.0,contact6887@company6887.com,E0117
C06889,Customer_6889,Aswan,East,SME,100000,217898,60,2023-07-13,Active,TAX9541051,Retail,348270.0,contact6888@company6888.com,E0067
C06890,Customer_6890,Aswan,East,SME,500000,193169,90,2021-10-19,Active,TAX1233201,Manufacturing,5505966.0,contact6889@company6889.com,E0087
C06891,Customer_6891,Tanta,South,Retail,500000,273744,60,2021-12-29,Suspended,TAX8091035,Technology,675768.0,contact6890@company6890.com,E0152
C06892,Customer_6892,Mansoura,East,Enterprise,500000,178770,60,2024-08-02,Active,TAX9788267,Healthcare,10739859.0,contact6891@company6891.com,E0076
C06893,Customer_6893,Asyut,North,Retail,50000,245629,45,2023-10-17,Active,TAX6591830,Healthcare,205569.0,contact6892@company6892.com,E0132
C06894,Customer_6894,Suez,West,Retail,500000,42563,30,2023-08-22,Active,TAX1741420,Real Estate,1728519.0,contact6893@company6893.com,E0086
C06895,Customer_6895,Suez,Central,Retail,500000,144315,60,2023-03-19,Suspended,TAX5402645,Technology,1819062.0,contact6894@company6894.com,E0012
C06896,Customer_6896,Giza,South,Enterprise,500000,225711,90,2023-06-20,Active,TAX8638665,Technology,4701052.0,contact6895@company6895.com,E0125
C06897,Customer_6897,Tanta,East,Enterprise,500000,70000,30,2022-08-17,Active,TAX9520849,Manufacturing,5450259.0,contact6896@company6896.com,E0136
C06898,Customer_6898,Tanta,South,SME,100000,123963,45,2021-11-28,Active,TAX7580702,Retail,144666.0,contact6897@company6897.com,E0118
C06899,Customer_6899,Asyut,West,Government,1000000,44095,60,2022-06-15,Active,TAX4248342,Retail,783768.0,,E0102
C06900,Customer_6900,Asyut,South,Retail,1000000,216582,60,2024-07-19,Inactive,TAX7223654,Technology,1520480.0,contact6899@company6899.com,E0168
C06901,Customer_6901,Giza,West,SME,50000,290748,30,2022-01-24,Inactive,TAX1077918,Retail,837028.0,contact6900@company6900.com,E0032
C06902,Customer_6902,Giza,South,Government,1000000,134255,45,2023-11-09,Inactive,TAX5200056,Healthcare,4265175.0,contact6901@company6901.com,E0091
C06903,Customer_6903,Luxor,North,SME,250000,88216,30,2021-10-10,Active,TAX1826946,Food & Beverage,1998923.0,contact6902@company6902.com,E0174
C06904,Customer_6904,Aswan,East,Retail,1000000,66478,30,2023-08-21,Active,TAX4359588,Technology,2198579.0,contact6903@company6903.com,E0038
C06905,Customer_6905,Asyut,Central,Enterprise,100000,248455,60,2024-05-22,Active,TAX2336477,Healthcare,539820.0,contact6904@company6904.com,E0020
C06906,Customer_6906,Giza,West,Enterprise,100000,196372,30,2023-08-14,Active,TAX2429807,Manufacturing,615790.0,contact6905@company6905.com,E0074
C06907,Customer_6907,Cairo,Central,SME,50000,179221,60,2021-08-01,Inactive,TAX9049288,Technology,3327967.0,contact6906@company6906.com,E0007
C06908,Customer_6908,Luxor,West,Retail,250000,75183,60,2024-08-02,Inactive,TAX7894466,Real Estate,587037.0,contact6907@company6907.com,E0057
C06909,Customer_6909,Mansoura,East,Retail,1000000,137184,60,2022-08-15,Active,,Manufacturing,426352.0,,E0078
C06910,Customer_6910,Suez,South,SME,250000,297582,45,2022-07-03,Active,TAX8903734,Technology,686034.0,contact6909@company6909.com,E0024
C06911,Customer_6911,Mansoura,South,SME,500000,109351,90,2023-07-27,Inactive,TAX8991166,Manufacturing,1824509.0,contact6910@company6910.com,E0184
C06912,Customer_6912,Suez,South,Retail,250000,182483,90,2022-04-05,Active,TAX1327645,Manufacturing,333359.0,contact6911@company6911.com,E0025
C06913,Customer_6913,Mansoura,Central,Retail,50000,251356,60,2024-12-17,Active,TAX3996912,Manufacturing,2384475.0,contact6912@company6912.com,E0129
C06914,Customer_6914,Aswan,North,SME,500000,145734,45,2023-08-26,Active,TAX5575367,Retail,553241.0,contact6913@company6913.com,E0154
C06915,Customer_6915,Cairo,West,SME,100000,261083,60,2022-07-10,Active,TAX5443830,Education,2047128.0,contact6914@company6914.com,E0168
C06916,Customer_6916,Luxor,South,SME,50000,10289,45,2022-11-20,Active,TAX8628028,Healthcare,2687317.0,contact6915@company6915.com,E0153
C06917,Customer_6917,Suez,East,Government,500000,254757,60,2023-05-13,Active,TAX7567425,Real Estate,2344352.0,contact6916@company6916.com,E0179
C06918,Customer_6918,Luxor,Central,Retail,50000,143124,30,2022-08-04,Active,TAX9984585,Healthcare,4158902.0,contact6917@company6917.com,E0126
C06919,Customer_6919,Port Said,South,Retail,500000,30382,60,2024-07-20,Active,TAX2580643,Technology,3914543.0,contact6918@company6918.com,E0033
C06920,Customer_6920,Cairo,East,Enterprise,100000,65889,30,2021-11-13,Active,TAX7429174,Food & Beverage,6414379.0,contact6919@company6919.com,E0033
C06921,Customer_6921,Tanta,North,SME,250000,299442,60,2022-02-20,Active,,Manufacturing,547908.0,contact6920@company6920.com,E0006
C06922,Customer_6922,Aswan,South,Retail,250000,186933,60,2021-08-25,Active,,Food & Beverage,2087527.0,contact6921@company6921.com,E0039
C06923,Customer_6923,Cairo,West,SME,250000,281415,90,2022-10-27,Active,TAX6429975,Education,6055736.0,contact6922@company6922.com,E0177
C06924,Customer_6924,Tanta,South,Retail,50000,19181,90,2022-04-23,Active,,Food & Beverage,1648422.0,contact6923@company6923.com,E0022
C06925,Customer_6925,Giza,East,Retail,50000,1041,30,2023-02-28,Active,TAX9333367,Technology,2385117.0,contact6924@company6924.com,E0107
C06926,Customer_6926,Alexandria,East,SME,50000,257821,45,2022-03-27,Active,TAX6771415,Real Estate,64019.0,contact6925@company6925.com,E0069
C06927,Customer_6927,Giza,South,Government,100000,88073,30,2023-08-21,Active,TAX4852815,Technology,1326327.0,contact6926@company6926.com,E0066
C06928,Customer_6928,Asyut,West,SME,50000,11958,90,2023-02-19,Active,TAX4941264,Manufacturing,232592.0,contact6927@company6927.com,E0063
C06929,Customer_6929,Giza,Central,SME,50000,179105,45,2023-12-10,Inactive,TAX2676104,Healthcare,18918397.0,contact6928@company6928.com,E0178
C06930,Customer_6930,Aswan,West,SME,100000,133843,60,2022-06-19,Active,TAX1640199,Real Estate,133698.0,contact6929@company6929.com,E0170
C06931,Customer_6931,Aswan,North,SME,500000,284293,60,2024-01-17,Active,TAX3156264,Manufacturing,1265524.0,contact6930@company6930.com,E0046
C06932,Customer_6932,Luxor,West,Enterprise,1000000,110985,60,2024-07-23,Active,TAX8537049,Real Estate,3793454.0,contact6931@company6931.com,E0017
C06933,Customer_6933,Port Said,North,SME,1000000,136783,60,2021-03-16,Active,TAX3780505,Real Estate,1220076.0,contact6932@company6932.com,E0184
C06934,Customer_6934,Luxor,Central,Retail,250000,232109,30,2022-03-05,Active,TAX6314232,Real Estate,1350777.0,contact6933@company6933.com,E0055
C06935,Customer_6935,Alexandria,North,SME,100000,261899,90,2022-08-13,Active,TAX8698595,Retail,304395.0,contact6934@company6934.com,E0190
C06936,Customer_6936,Aswan,Central,Retail,1000000,84072,60,2024-07-28,Active,TAX3391805,Real Estate,79372.0,contact6935@company6935.com,E0150
C06937,Customer_6937,Giza,North,SME,1000000,85872,30,2022-10-15,Active,TAX5604993,Manufacturing,232257.0,contact6936@company6936.com,E0185
C06938,Customer_6938,Aswan,West,Government,50000,57320,30,2024-05-30,Active,TAX1494696,Food & Beverage,1559038.0,contact6937@company6937.com,E0060
C06939,Customer_6939,Tanta,North,SME,100000,103984,30,2021-11-18,Active,TAX4266943,Healthcare,5965054.0,,E0122
C06940,Customer_6940,Suez,North,Retail,50000,29456,60,2021-12-06,Active,TAX2442715,Retail,1609666.0,contact6939@company6939.com,E0101
C06941,Customer_6941,Cairo,South,Retail,500000,105202,45,2024-05-04,Active,TAX2838512,Manufacturing,18255.0,contact6940@company6940.com,E0037
C06942,Customer_6942,Mansoura,East,Retail,500000,259867,45,2024-02-24,Active,TAX2985285,Food & Beverage,161094.0,,E0161
C06943,Customer_6943,Mansoura,West,SME,250000,242063,45,2024-08-06,Active,TAX4559409,Food & Beverage,817023.0,contact6942@company6942.com,E0130
C06944,Customer_6944,Tanta,West,Retail,500000,40157,60,2024-10-18,Active,TAX1116278,Manufacturing,8478981.0,contact6943@company6943.com,E0168
C06945,Customer_6945,Luxor,Central,Enterprise,100000,172364,90,2022-12-01,Active,TAX7382733,Real Estate,534527.0,contact6944@company6944.com,E0143
C06946,Customer_6946,Tanta,North,SME,100000,99622,45,2024-12-14,Active,,Food & Beverage,650053.0,contact6945@company6945.com,E0147
C06947,Customer_6947,Mansoura,East,Government,250000,246290,60,2024-03-25,Active,TAX4098060,Healthcare,1504747.0,contact6946@company6946.com,E0182
C06948,Customer_6948,Luxor,East,Enterprise,500000,39542,60,2024-08-07,Suspended,TAX1651894,Education,241238.0,contact6947@company6947.com,E0132
C06949,Customer_6949,Suez,West,SME,250000,239348,90,2023-03-24,Active,TAX7160744,Retail,90151.0,contact6948@company6948.com,E0002
C06950,Customer_6950,Tanta,Central,Enterprise,250000,262244,90,2021-01-23,Active,TAX4763909,Manufacturing,1039266.0,contact6949@company6949.com,E0028
C06951,Customer_6951,Asyut,South,SME,1000000,125870,90,2021-12-04,Active,TAX4942313,Education,1540362.0,contact6950@company6950.com,E0031
C06952,Customer_6952,Cairo,South,Retail,250000,179298,60,2021-05-10,Active,TAX2570155,Manufacturing,357958.0,contact6951@company6951.com,E0095
C06953,Customer_6953,Aswan,North,SME,500000,198419,90,2022-06-13,Active,TAX7212355,Manufacturing,1312060.0,contact6952@company6952.com,E0053
C06954,Customer_6954,Port Said,Central,SME,500000,71223,45,2024-02-21,Active,TAX4786034,Manufacturing,1319845.0,contact6953@company6953.com,E0159
C06955,Customer_6955,Alexandria,West,SME,50000,126410,30,2022-08-25,Active,TAX3553445,Manufacturing,10940101.0,contact6954@company6954.com,E0027
C06956,Customer_6956,Suez,South,SME,50000,99668,30,2024-10-16,Active,TAX3288740,Manufacturing,1421536.0,contact6955@company6955.com,E0113
C06957,Customer_6957,Tanta,East,Retail,1000000,238266,45,2022-11-10,Active,TAX3030209,Education,60698.0,contact6956@company6956.com,E0165
C06958,Customer_6958,Giza,West,SME,100000,283290,60,2022-11-20,Active,TAX6185608,Food & Beverage,465064.0,contact6957@company6957.com,E0141
C06959,Customer_6959,Suez,North,Retail,100000,199357,90,2024-06-12,Active,TAX6040902,Real Estate,15627557.0,contact6958@company6958.com,E0148
C06960,Customer_6960,Aswan,North,Retail,50000,70528,60,2022-03-15,Inactive,TAX4410877,Food & Beverage,1452618.0,contact6959@company6959.com,E0186
C06961,Customer_6961,Port Said,West,Retail,500000,263019,45,2024-11-23,Active,TAX8765292,Real Estate,83271.0,contact6960@company6960.com,E0156
C06962,Customer_6962,Tanta,West,Government,50000,230250,45,2021-06-15,Active,TAX4382859,Retail,189586.0,contact6961@company6961.com,E0023
C06963,Customer_6963,Port Said,North,SME,100000,115026,60,2022-07-19,Active,TAX4726851,Manufacturing,929390.0,contact6962@company6962.com,E0123
C06964,Customer_6964,Port Said,Central,Retail,100000,156090,90,2021-08-21,Active,TAX9572170,Education,3827949.0,contact6963@company6963.com,E0067
C06965,Customer_6965,Port Said,West,SME,250000,124377,45,2024-12-27,Active,TAX9229105,Technology,1326079.0,contact6964@company6964.com,E0198
C06966,Customer_6966,Alexandria,Central,Enterprise,100000,171441,60,2022-08-26,Active,TAX1267384,Retail,15603323.0,contact6965@company6965.com,E0122
C06967,Customer_6967,Giza,North,SME,100000,28151,30,2023-03-18,Active,TAX6821772,Real Estate,924369.0,contact6966@company6966.com,E0109
C06968,Customer_6968,Giza,East,Retail,100000,119526,30,2023-04-13,Suspended,TAX1790419,Technology,4947287.0,contact6967@company6967.com,E0142
